timestamp,close,high,low,open,volume,return,volatility,rsi,hl_range,oc_range,ma_50,ma_200,log_volume,vwap,vwap_ratio,lag_1,lag_5,lag_20,target
2007-10-17,4.527500152587891,4.59499979019165,4.453000068664551,4.59499979019165,153574000,0.01139285554886027,0.018746345467222612,42.48540431975101,0.03136382479102369,0.014908809570150406,4.257769999504089,3.0980575013160707,18.84969310002811,4.525166670481364,1.0005156676596574,-0.011046103667016083,-0.006924044019495312,0.002816858425946256,0
2007-10-18,4.492499828338623,4.521500110626221,4.457499980926514,4.468500137329102,106590000,-0.007730606972870313,0.01878305769539124,41.45078837793504,0.014245994912675378,-0.005342168486714632,4.269839997291565,3.110845000743866,18.484500266047064,4.490499973297119,1.0004453524225356,0.01139285554886027,-0.05620109975800491,0.007303431106028713,0
2007-10-19,4.48799991607666,4.53249979019165,4.466000080108643,4.496500015258789,182524000,-0.0010016499574641013,0.018292373497788953,40.46002588930832,0.014817226231399047,0.0018939615287603573,4.2854899978637695,3.123560000061989,19.0223922346686,4.495499928792317,0.9983316621433754,-0.007730606972870313,0.03391542977577444,0.018404903407101214,0
2007-10-22,4.564499855041504,4.584499835968018,4.451000213623047,4.462500095367432,197368000,0.017045441264561978,0.018427831127490534,47.2717937479181,0.02924737136260832,-0.022346316773657737,4.30199999332428,3.136789999604225,19.10058056949336,4.5333333015441895,1.0068749750843817,-0.0010016499574641013,-0.019919888057617352,0.014129212318296558,0
2007-10-23,5.040999889373779,5.054500102996826,4.7104997634887695,4.763999938964844,835236000,0.10439260586370258,0.029834070666189476,64.39391911881948,0.0682404973333158,-0.05494940616698685,4.3279499912261965,3.152619999051094,20.543224878809262,4.935333251953125,1.0214102335194564,0.017045441264561978,-0.011046103667016083,0.0096122421337832,0
2007-10-24,4.436500072479248,4.544000148773193,4.16349983215332,4.543499946594238,832348000,-0.119916649506141,0.04076909097034764,45.68776453702806,0.08576587634478233,0.024118082354768346,4.343229994773865,3.1653574991226194,20.53976118176748,4.381333351135254,1.012591308837457,0.10439260586370258,0.01139285554886027,-0.0005347840174461105,0
2007-10-25,4.4105000495910645,4.474999904632568,4.315999984741211,4.411499977111816,232618000,-0.0058604806634554585,0.04077796734529725,43.520354649868494,0.03605031586069241,0.00022671522718714515,4.35905999660492,3.1781224995851516,19.26490818542409,4.400499979654948,1.0022724849408817,-0.119916649506141,-0.007730606972870313,-0.000535172238085635,0
2007-10-26,4.5,4.544000148773193,4.385000228881836,4.449999809265137,176524000,0.020292472373338644,0.04108185941301631,42.62295209587843,0.03533331553141276,-0.011111153496636285,4.376269998550415,3.1912724995613098,18.988967408095608,4.476333459218343,1.0052870370353932,-0.0058604806634554585,-0.0010016499574641013,-0.0024631309092086884,0
2007-10-29,4.505000114440918,4.573500156402588,4.473999977111816,4.520500183105469,141944000,0.0011111365424261166,0.04107562762547761,43.345241386873184,0.02208660971435285,0.0034406366860823888,4.391350002288818,3.2042475003004074,18.770943178630585,4.517500082651774,0.997232989932007,0.020292472373338644,0.017045441264561978,0.002791199576963832,0
2007-10-30,4.4120001792907715,4.53249979019165,4.402500152587891,4.483500003814697,108108000,-0.02064371427029099,0.041252613413803534,42.05839750307256,0.029465011858784012,0.01620576192619724,4.404890007972718,3.2166425013542175,18.498641294671586,4.4490000406901045,0.9916835556167822,0.0011111365424261166,0.10439260586370258,-0.011240717984781212,0
