timestamp,close,high,low,open,volume,return,volatility,rsi,hl_range,oc_range,ma_50,ma_200,log_volume,vwap,vwap_ratio,lag_1,lag_5,lag_20,target
2007-10-17,4.527500152587891,4.59499979019165,4.453000068664551,4.59499979019165,153574000,0.0113928555488602,0.0187463454672226,42.48540431975101,0.0313638247910236,0.0149088095701504,4.257769999504089,3.0980575013160707,18.84969310002811,4.525166670481364,1.0005156676596574,-0.011046103667016,-0.0069240440194953,0.0028168584259462,0
2007-10-18,4.492499828338623,4.521500110626221,4.457499980926514,4.468500137329102,106590000,-0.0077306069728703,0.0187830576953912,41.45078837793504,0.0142459949126753,-0.0053421684867146,4.269839997291565,3.110845000743866,18.484500266047064,4.490499973297119,1.0004453524225356,0.0113928555488602,-0.0562010997580049,0.0073034311060287,0
2007-10-19,4.48799991607666,4.53249979019165,4.466000080108643,4.496500015258789,182524000,-0.0010016499574641,0.0182923734977889,40.46002588930832,0.014817226231399,0.0018939615287603,4.2854899978637695,3.123560000061989,19.0223922346686,4.495499928792317,0.9983316621433754,-0.0077306069728703,0.0339154297757744,0.0184049034071012,0
2007-10-22,4.564499855041504,4.584499835968018,4.451000213623047,4.462500095367432,197368000,0.0170454412645619,0.0184278311274905,47.2717937479181,0.0292473713626083,-0.0223463167736577,4.30199999332428,3.136789999604225,19.10058056949336,4.5333333015441895,1.0068749750843815,-0.0010016499574641,-0.0199198880576173,0.0141292123182965,0
2007-10-23,5.040999889373779,5.054500102996826,4.7104997634887695,4.763999938964844,835236000,0.1043926058637025,0.0298340706661894,64.39391911881948,0.0682404973333158,-0.0549494061669868,4.3279499912261965,3.152619999051094,20.543224878809266,4.935333251953125,1.0214102335194564,0.0170454412645619,-0.011046103667016,0.0096122421337832,0
2007-10-24,4.436500072479248,4.544000148773193,4.16349983215332,4.543499946594238,832348000,-0.119916649506141,0.0407690909703476,45.68776453702806,0.0857658763447823,0.0241180823547683,4.343229994773865,3.1653574991226194,20.53976118176748,4.381333351135254,1.012591308837457,0.1043926058637025,0.0113928555488602,-0.0005347840174461,0
2007-10-25,4.4105000495910645,4.474999904632568,4.315999984741211,4.411499977111816,232618000,-0.0058604806634554,0.0407779673452972,43.520354649868494,0.0360503158606924,0.0002267152271871,4.35905999660492,3.178122499585152,19.26490818542409,4.400499979654948,1.0022724849408815,-0.119916649506141,-0.0077306069728703,-0.0005351722380856,0
2007-10-26,4.5,4.544000148773193,4.385000228881836,4.449999809265137,176524000,0.0202924723733386,0.0410818594130163,42.62295209587843,0.0353333155314127,-0.0111111534966362,4.376269998550415,3.1912724995613098,18.988967408095608,4.476333459218343,1.0052870370353932,-0.0058604806634554,-0.0010016499574641,-0.0024631309092086,0
2007-10-29,4.505000114440918,4.573500156402588,4.473999977111816,4.520500183105469,141944000,0.0011111365424261,0.0410756276254776,43.345241386873184,0.0220866097143528,0.0034406366860823,4.391350002288818,3.2042475003004074,18.770943178630585,4.517500082651774,0.997232989932007,0.0202924723733386,0.0170454412645619,0.0027911995769638,0
2007-10-30,4.412000179290772,4.53249979019165,4.402500152587891,4.483500003814697,108108000,-0.0206437142702909,0.0412526134138035,42.05839750307256,0.029465011858784,0.0162057619261972,4.404890007972718,3.216642501354217,18.498641294671582,4.4490000406901045,0.9916835556167822,0.0011111365424261,0.1043926058637025,-0.0112407179847812,0
